短评内容,头像,星级评分数,j,用户连接,用户名,是否看过,评论时间
看第一集的时候会忍不住跟着哭。,https://img9.doubanio.com/icon/u201453878-4.jpg,0,,https://www.douban.com/people/201453878/,墨染,看过,"
                    2021-10-08 23:44:48
                "
很好的综艺，推荐,https://img2.doubanio.com/icon/u166880361-1.jpg,0,,https://www.douban.com/people/166880361/,王一存,看过,"
                    2021-10-06 11:52:20
                "
真的很好看,https://img2.doubanio.com/icon/u236491502-1.jpg,0,,https://www.douban.com/people/236491502/,小徐小徐,看过,"
                    2021-08-10 23:54:31
                "
这么不真实的节目，只有爱八卦的女性会看吧。,https://img1.doubanio.com/icon/user_normal.jpg,0,,https://www.douban.com/people/84267580/,万事如意昵称可用,看过,"
                    2021-08-05 22:20:18
                "
这个节目组用心了,https://img9.doubanio.com/icon/u52730927-25.jpg,0,,https://www.douban.com/people/52730927/,妮妮儿,看过,"
                    2021-08-05 16:18:27
                "
幸福的家庭都是相似的，不幸的家庭各有各的不幸。这个综艺不同于以往的恋爱综艺或者撒糖综艺，着重呈现婚姻中的不完美甚至是残酷，让我们近距离感受不同版本的“不幸”。这个节目能够带给我更深刻的思考和启发，让我用不同的视角去审视自己和身边的人际关系。,https://img2.doubanio.com/icon/u57242198-3.jpg,0,,https://www.douban.com/people/57242198/,mrhsj,看过,"
                    2021-08-19 18:49:59
                "
很多对于婚姻的恐惧来自于未知，这档节目给我了更多的信心，让我开始有了向往婚姻的感觉。五星好评，要一直追下去。,https://img2.doubanio.com/icon/u197505108-1.jpg,0,,https://www.douban.com/people/197505108/,Xiǎo 婷,看过,"
                    2021-08-29 11:40:13
                "
看到第五期，已经不喜欢郭柯宇对待婚姻和感情的方式。结婚时草率任性。婚姻这纸合同看上去郭柯宇表面上签了一份，私下是另一份。离了婚，一会毫无顾忌地全盘否定曾经的婚姻和感情，一会又突然亲昵无比。反复无常，随心所欲。谁该被招之即来挥之即去吗？,https://img2.doubanio.com/icon/u239693632-3.jpg,0,,https://www.douban.com/people/239693632/,手可摘星,看过,"
                    2021-08-31 13:49:19
                "
很好，婚姻百态，提醒人远离婚姻保快乐🙂,https://img2.doubanio.com/icon/u234751526-2.jpg,0,,https://www.douban.com/people/234751526/,归,看过,"
                    2021-10-14 03:25:05
                "
看着里面的人，忽然认识到自己的问题。,https://img2.doubanio.com/icon/u155971778-1.jpg,1,,https://www.douban.com/people/155971778/,麦芽,看过,"
                    2021-09-02 01:12:19
                "
操纵痕迹越来越重，弃了。,https://img2.doubanio.com/icon/u238337256-3.jpg,0,,https://www.douban.com/people/238337256/,Lily2021,看过,"
                    2021-09-10 13:23:11
                "
很不一样的感受 期待最后一期,https://img1.doubanio.com/icon/u143681100-8.jpg,0,,https://www.douban.com/people/143681100/,猫老板的猫,看过,"
                    2021-10-06 21:16:25
                "
分开后。夫妻可以坐下来吃饭旅行，玻璃渣中找糖。这个调性的节目，真是能管中窥豹。婚姻的本质。,https://img2.doubanio.com/icon/u235841021-1.jpg,0,,https://www.douban.com/people/235841021/,顽强的小乌龟,看过,"
                    2021-08-31 22:46:41
                "
对墙内的人，这个很有感触,https://img2.doubanio.com/icon/u194485113-1.jpg,0,,https://www.douban.com/people/194485113/,Yoko,看过,"
                    2021-08-15 19:32:32
                "
比偶像剧更真实的接触婚姻与爱情,https://img2.doubanio.com/icon/u136973892-1.jpg,0,,https://www.douban.com/people/136973892/,青青子矜,看过,"
                    2021-08-20 19:37:42
                "
莫名心疼章贺呀[大哭] 特别理解他的顶嘴 柯宇的那些话就像冰刀一样 杀人还不让放血[流泪] 但我也理解她 就是这样一种自以为理智的人 绝缘情商的 呜呜呜 太欺负人了 太虐虐人了 章贺没有得抑郁症 真的许是男性自尊心保护了他 看他每次都只有被捅一刀 挺住然后抵御回去[苦涩] 时光瓶的心愿很浪漫 对孩子也有负责心 他也许不如柯宇有才华 但他是一个更合适做伴侣的人[玫瑰],https://img2.doubanio.com/icon/u223091901-1.jpg,6,,https://www.douban.com/people/223091901/,純真博物館 LePe,看过,"
                    2021-08-16 21:51:43
                "
无聊,https://img2.doubanio.com/icon/u104842241-1.jpg,0,,https://www.douban.com/people/104842241/,森呼吸,看过,"
                    2021-08-27 22:37:17
                "
真实 好看,https://img2.doubanio.com/icon/u227205981-3.jpg,0,,https://www.douban.com/people/227205981/,包包,看过,"
                    2021-08-11 18:43:55
                "
很真实,https://img2.doubanio.com/icon/u173348182-3.jpg,0,,https://www.douban.com/people/173348182/,老坛i杉菜,看过,"
                    2021-10-13 02:12:25
                "
真人秀😎,https://img2.doubanio.com/icon/u245184131-1.jpg,0,,https://www.douban.com/people/245184131/,我爱李二毛,看过,"
                    2021-09-02 23:34:01
                "
我想把它视为今年最好的观察类节目。为什么打这么高的分？因为它真挚动人。很多情节都是剧本写不出来的，章贺郭柯宇对爱情的否定，是真的吗？还是说十年内努力没有结果不得已的说辞？ 他俩真的就是那首歌，《出现又离开》，各自好各自坏，本来毫无关联的存在，直到出现在眼中躲不开，最后又离开,https://img9.doubanio.com/icon/u171752076-4.jpg,5,,https://www.douban.com/people/171752076/,肴肴菜,看过,"
                    2021-08-05 16:57:35
                "
很有现实中婚姻存在问题的代表性,https://img1.doubanio.com/icon/user_normal.jpg,0,,https://www.douban.com/people/244903676/,z,看过,"
                    2021-08-24 17:12:26
                "
太真实了，支持每一对离婚的人！因为要开心活下去的始终是你自己,https://img2.doubanio.com/icon/user_normal_f.jpg,0,,https://www.douban.com/people/balachenxiaolu/,豆友49660199,看过,"
                    2021-08-09 21:34:01
                "
没有想到翻的韩综那么真实，完全怼进心里去了，太残忍了！！！,https://img2.doubanio.com/icon/u146552990-1.jpg,0,,https://www.douban.com/people/146552990/,Karl_从新出发,看过,"
                    2021-07-28 23:46:21
                "
好看到熬夜看完更新,https://img9.doubanio.com/icon/u215143801-4.jpg,0,,https://www.douban.com/people/215143801/,你没有心,看过,"
                    2021-08-19 13:12:16
                "
发人深省，喜欢章贺和郭柯宇这一对，经历了憋闷、窒息，终于浮出水面，大口呼吸大口享受真实世界，祝好！,https://img1.doubanio.com/icon/user_normal.jpg,0,,https://www.douban.com/people/114709984/,云火台,看过,"
                    2021-09-17 01:40:31
                "
虽然没有经历过婚姻 节目中的很多细节却能感同身受 确实认识到了一段关系的破裂两个人都得为此负责 感觉节目在真人秀的桎梏中尽力做到“真实”了 很熨帖 看到现在总是跟着和KK 吵架哈哈哈哈哈哈 他说一句我就禁不住回嘴 很多点还是很好打到的 只是伤人 所以可能佟不说狠话 不是不会是迁就吧 血淋淋的亲密关系连旁观者也能成长！虽然找不到抽象的入口 但看得见房子的轮廓了 ,https://img9.doubanio.com/icon/u151941038-4.jpg,0,,https://www.douban.com/people/151941038/,灰橙子,看过,"
                    2021-08-24 16:43:32
                "
还可以剧情紧凑，演员演技过关,https://img2.doubanio.com/icon/u245094271-3.jpg,1,,https://www.douban.com/people/245094271/,柒柒,看过,"
                    2021-09-10 00:18:35
                "
这个综艺有多好看呢，好看到我一个单身狗连追了七期。虽然是抄袭综艺，但有很多创新的内容，没有让嘉宾局限在固定空间里，反而是旅游这样的形式，让大家更能发现问题，演播室里的几个人的发言，真的有很多名句，听他们讲完会醍醐灌顶。明白朱雅琼需要爱人肯定的心态，也能理解老王不喜欢朱雅琼随时唱歌。能感受到章贺和郭柯宇两人的爱意，也能感受到两人话不投机的矛盾，可能婚姻就是这样，没有对错，只有合适。最喜欢的是佟晨洁姐姐，秀外慧中，情绪稳定，表达准确，太理解她不愿意生孩子的理由，希望kk真的可以改变，不要让姐姐失望。,https://img9.doubanio.com/icon/u48651111-4.jpg,2,,https://www.douban.com/people/48651111/,冰桃桃厚乳拿铁,看过,"
                    2021-09-13 10:22:35
                "
2021最佳实至名归，纸巾太浪费改用循环毛巾了,https://img2.doubanio.com/icon/u141336695-2.jpg,0,,https://www.douban.com/people/Neoshaw/,Joelio,看过,"
                    2021-08-19 16:28:24
                "
真就玻璃碴里找糖吃。 目前自己也是离婚进行时，远比荧屏里的还要糟糕，但是我依然相信爱情，相信生活会好起来的，加油。,https://img2.doubanio.com/icon/u50313170-1.jpg,0,,https://www.douban.com/people/50313170/,清浅浅浅,看过,"
                    2021-09-02 22:35:39
                "
《再见爱人》我愿称之为年度最爱综艺。 太好哭了。相爱容易相处太难。对的人不等于对的我们。不善表达的爱容易让人误解为不爱。拿什么来证明爱。我珍惜你你能珍惜我吗。 又跟陈先生做了次无效沟通。我说的回应他说他是真的不懂。永远叫不醒一个装睡的人是真的。,https://img1.doubanio.com/icon/u70979678-8.jpg,0,,https://www.douban.com/people/70979678/,扯淡的摇滚姑娘,看过,"
                    2021-08-15 22:10:28
                "
今年最喜欢的综艺,https://img2.doubanio.com/icon/u215496010-2.jpg,0,,https://www.douban.com/people/wendyweiww/,wendyweiww,看过,"
                    2021-10-10 16:39:20
                "
很不错的综艺，很真实的关系碰撞，在ta们身上看到了自己和身边人的影子。希望芒果能出更多如此真诚的节目。,https://img2.doubanio.com/icon/u153078893-2.jpg,0,,https://www.douban.com/people/153078893/,艾容,看过,"
                    2021-09-14 06:54:34
                "
与其说是个综艺，不如说是部公路电影。,https://img9.doubanio.com/icon/u225179144-5.jpg,0,,https://www.douban.com/people/225179144/,山己几及丌,看过,"
                    2021-10-12 14:40:16
                "
节目邀请了三对处在不同时期状态的夫妻，分别是打算离婚、冷静期和已离婚状态的夫妻，也是六个性格各异的嘉宾，展现了风格迥异的婚姻状态，可能很多人能在他们当中看到自己的影子。希望未婚的人在面临婚姻时不要再充满恐惧，已婚的人看到他们的前车之鉴能够由衷的感叹自己的婚姻是幸福美满的！,https://img2.doubanio.com/icon/u229665982-1.jpg,0,,https://www.douban.com/people/229665982/,Sik-,看过,"
                    2021-09-12 14:32:44
                "
看到倒数第二集，终于明白了郭柯和章贺，那些嗑生嗑死的“CP粉”显然是没结过婚，或者是婚姻里自己都还没活明白。婚姻中最致命的问题是不同频啊！他可以是个赚钱顾家的好丈夫，疼爱儿子的好爸爸，但是生活中你所有的悲喜，你的爱好，你的小情趣小心得，甚至你的关心他都感受不到，你分享电影，分享见闻，他不是忽略就是提出完全跟你不在一个频率上的或歪曲或粗鄙的见解，你在他身上获得不到心灵相通的默契，这多寂寞。婚姻的确是柴米油盐，但能抵御日复一日柴米油盐的琐碎，枯燥，甚至大难临头时候的惊恐的，是夫妻之间的默契，是发自内心的不孤独。 写到这，我仿佛看见了我和郭章一模一样的婚姻，他对家对孩子都负责任，但同时，他不懂也不愿意发自内心去懂我，他总介意我对他的爱多不多，却没想过他给我的爱对不对。 好寂寞。,https://img2.doubanio.com/icon/u137440047-1.jpg,0,,https://www.douban.com/people/137440047/,索索,看过,"
                    2021-09-14 11:54:56
                "
